,Round,Arginine,Glutamine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophane,Tyrosine,Valine,Cystine,Choline,Calcium pantothenate,Folic acid,Niacinamide,Pyridoxal,Riboflavin,Thiamine,Inositol,CaCl2,MgSO4,KCl,NaHCO3,NaCl ,NaH2PO4,Glucose,FBS,mean A450,sd A450
96,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,55.0,26.0,120.0,1.0,5.6,0.1,0.0933333333333333,0.0106562449087638
97,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,110.0,26.0,120.0,1.0,5.6,0.1,0.246333333333333,0.0457917993628651
98,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,0.0,120.0,1.0,5.6,0.1,0.0,0.000942809041582064
99,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,2.6,120.0,1.0,5.6,0.1,0.0216666666666666,0.00262466929133728
100,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,260.0,120.0,1.0,5.6,0.1,0.42,0.0269814751264641
101,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,0.0,1.0,5.6,0.1,0.315333333333333,0.0459008593480436
102,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,1.2,1.0,5.6,0.1,0.147333333333333,0.0177451088722748
103,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,12.0,1.0,5.6,0.1,0.175666666666666,0.0071336448530109
104,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,240.0,1.0,5.6,0.1,0.177666666666666,0.0162138486760203
105,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,0.0,5.6,0.1,0.195,0.0219241115365404
106,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,0.1,5.6,0.1,0.225333333333333,0.0304448499567478
107,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,10.0,5.6,0.1,0.567666666666666,0.0208219969156551
108,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,100.0,5.6,0.1,0.211999999999999,0.0392513269414763
109,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,0.0,0.1,0.539666666666666,0.0400860186210714
110,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,0.5599999999999999,0.1,0.307,0.0459637538356765
111,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,56.0,0.1,0.397666666666666,0.0245266295188628
112,0,6.0,10.0,0.02,0.04,0.04,0.4,1.0,0.02,4.0,0.05,0.2,10.0,0.1,0.07,0.002,0.002,0.0008,0.05,0.0,0.003,0.01,1.8,0.0,0.55,26.0,120.0,1.0,5.6,0.1,0.227333333333333,0.0530471488394993
113,0,0.06,2.0,0.2,4.0,4.0,4.0,0.1,0.2,4.0,0.005,2.0,4.0,0.1,0.0,0.0,0.0002,0.008,0.05,3e-05,0.0003,0.0,1.8,0.0,0.55,26.0,120.0,1.0,5.6,0.1,0.258,0.0162138486760204
114,0,0.6,5.0,0.02,0.4,0.4,0.4,1.0,0.02,0.04,0.05,2.0,4.0,0.01,0.0,0.02,0.002,0.008,0.0,0.0,0.003,0.01,0.0,0.0,0.55,26.0,12.0,1.0,5.6,0.05,0.0,0.00235702260395516
115,0,0.06,5.0,0.02,4.0,10.0,0.4,1.0,0.2,0.4,0.005,0.02,10.0,0.01,0.0,0.02,0.002,0.08,0.005,3e-05,0.03,0.0,0.0,0.08,0.55,26.0,120.0,1.0,5.6,0.1,0.353666666666666,0.0151070255914995
116,0,6.0,2.0,0.2,4.0,4.0,0.4,1.0,0.02,0.04,0.005,2.0,4.0,0.1,0.07,0.2,0.002,0.0,0.05,0.0003,0.003,0.01,0.18,0.8,0.55,26.0,120.0,1.0,5.6,0.05,0.143666666666666,0.0108730042868667
117,0,0.06,2.0,0.02,0.4,0.04,0.4,0.01,0.02,0.4,0.005,2.0,10.0,0.01,0.0007,0.02,0.002,0.0008,0.05,3e-05,0.0,0.0,0.0,0.08,0.55,26.0,12.0,1.0,5.6,0.1,0.0869999999999999,0.095750834054969
118,0,6.0,10.0,0.2,4.0,10.0,0.4,0.1,0.2,0.04,0.05,2.0,0.4,0.01,0.07,0.0,0.002,0.008,0.0,0.0,0.3,0.01,0.18,0.0,0.55,26.0,12.0,1.0,5.6,0.01,0.0136666666666667,0.0140554457615386
119,0,0.6,5.0,0.02,10.0,10.0,4.0,0.1,0.2,4.0,0.005,2.0,10.0,0.01,0.007,0.0002,0.002,0.08,0.05,0.0003,0.0003,0.1,0.18,0.8,0.55,26.0,120.0,1.0,5.6,0.1,0.259333333333333,0.0451737386837382
120,0,6.0,5.0,0.2,4.0,10.0,0.04,0.01,0.02,0.04,0.005,0.2,0.04,0.01,0.7,0.002,0.0002,0.0008,0.005,0.0,0.3,0.1,0.18,0.08,0.55,26.0,12.0,1.0,5.6,0.01,0.0519999999999999,0.00740870359029762
121,0,6.0,2.0,0.2,0.4,0.4,0.04,0.01,0.02,0.4,0.05,2.0,0.0,0.1,0.07,0.02,0.0002,0.08,0.0,0.0,0.3,0.0,0.18,0.08,5.5,26.0,12.0,1.0,5.6,0.1,0.153,0.0359753001686188
122,0,0.6,10.0,0.02,0.04,4.0,0.04,0.1,0.2,4.0,0.05,0.02,4.0,0.1,0.0007,0.0002,0.002,0.008,0.05,0.0003,0.003,0.01,0.18,0.08,5.5,26.0,120.0,1.0,5.6,0.05,0.169999999999999,0.0132748718344932
123,0,0.6,2.0,0.02,10.0,0.04,4.0,1.0,0.2,4.0,0.05,0.02,10.0,0.01,0.07,0.0002,0.0002,0.0008,0.005,0.0003,0.03,0.1,1.8,0.8,0.55,26.0,120.0,1.0,5.6,0.01,0.177333333333333,0.046108567533594
124,0,6.0,10.0,0.02,4.0,0.04,0.4,1.0,0.2,0.04,0.05,0.2,4.0,0.1,0.0,0.02,0.0002,0.08,0.0005,3e-05,0.3,0.1,0.0,0.0,0.55,26.0,12.0,1.0,5.6,0.1,0.168333333333333,0.0318224239596336
125,0,6.0,10.0,0.2,0.4,4.0,0.4,0.01,0.2,0.04,0.05,2.0,4.0,0.01,0.0,0.0,0.002,0.0008,0.0,0.0,0.0,0.1,0.18,0.8,5.5,26.0,12.0,1.0,5.6,0.01,0.0636666666666667,0.00464279609239471
126,0,6.0,5.0,0.02,0.04,0.4,0.4,0.01,0.02,0.04,0.05,2.0,0.04,0.01,0.007,0.0002,0.002,0.0008,0.005,0.0,0.003,0.1,1.8,0.08,5.5,26.0,12.0,1.0,5.6,0.1,0.147666666666666,0.0163367343397904
127,0,0.06,10.0,0.02,0.04,0.4,0.04,0.1,0.02,0.4,0.05,2.0,10.0,0.1,0.0007,0.2,0.002,0.08,0.05,0.0003,0.0003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.05,0.275666666666666,0.0438659574410752
128,0,6.0,2.0,0.02,0.4,0.4,4.0,0.01,0.02,0.4,0.005,2.0,0.04,0.1,0.007,0.0002,0.002,0.008,0.005,0.0003,0.0,0.1,0.18,0.08,0.55,26.0,120.0,1.0,5.6,0.1,0.118666666666666,0.0445820093261345
129,0,0.06,10.0,0.2,4.0,0.4,4.0,1.0,0.02,4.0,0.05,0.2,0.04,0.01,0.0007,0.0002,0.002,0.0,0.0,0.0003,0.03,0.01,1.8,0.8,0.55,26.0,120.0,1.0,5.6,0.05,0.230999999999999,0.0477237420531495
130,0,0.06,2.0,0.02,0.04,4.0,4.0,0.01,0.2,0.4,0.05,2.0,0.0,0.01,0.7,0.002,0.002,0.0,0.005,0.0003,0.0,0.0,0.0,0.0,5.5,26.0,12.0,1.0,5.6,0.1,0.0,0.00368178700572909
131,0,6.0,10.0,0.2,0.4,0.4,4.0,0.1,0.2,4.0,0.005,2.0,0.0,0.1,0.0,0.002,0.002,0.008,0.005,0.0003,0.03,0.0,0.0,0.0,0.55,26.0,12.0,1.0,5.6,0.05,0.0263333333333333,0.0248596057893121
132,0,0.6,5.0,0.2,10.0,4.0,0.4,0.1,0.02,0.04,0.05,0.02,0.4,0.01,0.007,0.02,0.002,0.008,0.005,0.0,0.003,0.0,0.18,0.08,0.55,26.0,120.0,1.0,5.6,0.1,0.290333333333333,0.0631822759957253
133,0,0.6,2.0,0.2,0.04,0.4,4.0,0.01,0.02,4.0,0.005,2.0,10.0,0.01,0.0007,0.002,0.002,0.008,0.005,0.0,0.0003,0.1,0.0,0.0,5.5,26.0,120.0,1.0,5.6,0.01,0.00866666666666671,0.00449691252107735
134,0,0.06,5.0,0.02,4.0,0.04,4.0,0.01,0.2,0.4,0.005,0.02,0.0,0.1,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,1.8,0.8,0.55,26.0,120.0,1.0,5.6,0.1,0.287,0.0134742552876051
135,0,6.0,5.0,0.02,10.0,10.0,0.4,0.01,0.2,0.4,0.005,2.0,0.04,0.1,0.0007,0.002,0.002,0.0008,0.005,0.0,0.003,0.1,1.8,0.0,5.5,26.0,12.0,1.0,5.6,0.1,0.0749999999999999,0.0220655588845804
136,0,6.0,5.0,0.2,0.4,4.0,0.4,0.1,0.02,0.04,0.05,0.02,10.0,0.01,0.7,0.2,0.002,0.0008,0.05,3e-05,0.03,0.0,1.8,0.08,0.55,26.0,12.0,1.0,5.6,0.1,0.084,0.01506283137026
137,0,0.6,10.0,0.2,0.04,4.0,0.4,0.1,0.02,0.4,0.05,0.02,10.0,0.01,0.7,0.002,0.0002,0.08,0.0,0.0,0.03,0.01,0.0,0.0,5.5,26.0,12.0,1.0,5.6,0.05,0.0016666666666667,0.0140079342596337
138,0,6.0,2.0,0.2,0.4,0.04,0.04,1.0,0.2,4.0,0.005,0.2,0.04,0.1,0.07,0.0002,0.0002,0.008,0.05,0.0003,0.0,0.0,0.0,0.08,5.5,26.0,120.0,1.0,5.6,0.1,0.173333333333333,0.00496655480858375
139,0,0.06,10.0,0.2,4.0,0.04,4.0,1.0,0.02,0.4,0.005,0.02,0.04,0.1,0.07,0.002,0.002,0.08,0.005,3e-05,0.003,0.01,0.0,0.8,5.5,26.0,12.0,1.0,5.6,0.1,0.0903333333333333,0.00711805216802089
140,0,6.0,5.0,0.02,0.4,10.0,4.0,1.0,0.02,0.4,0.005,2.0,0.4,0.01,0.0007,0.0,0.0002,0.08,0.05,3e-05,0.3,0.1,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.05,0.234333333333333,0.0435660418215839
141,0,0.6,2.0,0.2,0.04,0.04,0.04,0.01,0.02,0.04,0.05,0.02,0.4,0.01,0.7,0.02,0.0002,0.08,0.005,0.0003,0.0003,0.1,0.0,0.08,0.55,26.0,12.0,1.0,5.6,0.05,0.0496666666666666,0.00895668589502959
142,0,0.06,5.0,0.2,0.4,0.04,0.4,0.1,0.02,0.4,0.05,2.0,10.0,0.1,0.007,0.2,0.0002,0.0008,0.05,0.0,0.003,0.0,1.8,0.8,5.5,26.0,12.0,1.0,5.6,0.05,0.0576666666666667,0.00309120616516521
143,0,0.06,10.0,0.2,0.04,0.4,0.04,0.1,0.2,4.0,0.05,2.0,0.0,0.1,0.007,0.2,0.0002,0.008,0.05,3e-05,0.3,0.1,0.0,0.0,0.55,26.0,120.0,1.0,5.6,0.1,0.305666666666666,0.0145220139405279
144,0,6.0,2.0,0.02,0.04,10.0,4.0,0.01,0.02,0.04,0.05,0.2,4.0,0.1,0.7,0.0002,0.002,0.0008,0.0005,0.0003,0.03,0.0,0.0,0.8,0.55,26.0,12.0,1.0,5.6,0.1,0.0346666666666666,0.00286744175568087
145,0,6.0,2.0,0.2,0.04,10.0,4.0,0.01,0.02,0.04,0.05,2.0,0.4,0.01,0.007,0.002,0.0002,0.0,0.0005,3e-05,0.0003,0.0,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.05,0.156333333333333,0.00927361849549569
146,0,6.0,2.0,0.02,0.4,4.0,4.0,1.0,0.02,4.0,0.05,0.2,0.0,0.01,0.0007,0.0,0.0002,0.0,0.0,0.0,0.003,0.01,0.18,0.0,0.55,26.0,12.0,1.0,5.6,0.01,0.0,0.00309120616516522
147,0,6.0,2.0,0.2,10.0,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.01,0.07,0.002,0.002,0.008,0.05,3e-05,0.03,0.0,0.0,0.08,5.5,26.0,12.0,1.0,5.6,0.05,0.0103333333333333,0.0050990195135928
148,0,0.06,5.0,0.2,4.0,0.04,0.4,1.0,0.2,4.0,0.005,0.2,4.0,0.1,0.0007,0.2,0.0002,0.008,0.005,0.0003,0.3,0.0,0.0,0.08,0.55,26.0,12.0,1.0,5.6,0.1,0.0593333333333332,0.00711805216802086
149,0,6.0,2.0,0.02,4.0,0.4,0.04,1.0,0.2,0.4,0.05,0.2,10.0,0.01,0.7,0.002,0.002,0.0,0.05,0.0,0.03,0.1,0.0,0.08,0.55,26.0,120.0,1.0,5.6,0.01,0.0,0.00454606056566195
150,0,0.6,5.0,0.2,0.4,4.0,0.04,0.01,0.2,4.0,0.05,0.2,0.04,0.01,0.07,0.2,0.002,0.0008,0.05,3e-05,0.03,0.0,1.8,0.0,0.55,26.0,120.0,1.0,5.6,0.1,0.299,0.0690716214438961
151,0,6.0,5.0,0.02,10.0,0.4,4.0,0.1,0.02,0.4,0.005,2.0,0.0,0.01,0.0007,0.2,0.0002,0.008,0.05,0.0,0.0,0.0,0.0,0.8,0.55,26.0,120.0,1.0,5.6,0.05,0.119666666666666,0.00659966329107445
152,0,0.06,10.0,0.2,4.0,0.4,0.04,0.01,0.02,0.04,0.05,2.0,0.04,0.1,0.7,0.2,0.0002,0.008,0.0005,0.0003,0.0003,0.0,0.0,0.08,5.5,26.0,12.0,1.0,5.6,0.1,0.0393333333333332,0.0141656862405838
153,0,6.0,10.0,0.2,4.0,0.4,0.4,0.1,0.2,0.4,0.005,0.2,0.0,0.1,0.007,0.0,0.002,0.0008,0.0,3e-05,0.003,0.1,0.0,0.8,0.55,26.0,120.0,1.0,5.6,0.05,0.338666666666666,0.0185711843695788
154,0,0.06,10.0,0.02,10.0,0.04,0.04,0.01,0.02,0.4,0.005,0.2,0.4,0.1,0.0,0.002,0.0002,0.0008,0.0,3e-05,0.3,0.01,1.8,0.08,5.5,26.0,12.0,1.0,5.6,0.1,0.295666666666666,0.146178733823433
155,0,0.6,5.0,0.02,0.04,0.4,0.04,0.01,0.02,0.4,0.05,2.0,0.0,0.1,0.07,0.0002,0.0002,0.08,0.0005,3e-05,0.0,0.01,1.8,0.0,0.55,26.0,120.0,1.0,5.6,0.01,0.293333333333333,0.0757495874576224
156,0,0.06,5.0,0.2,0.04,0.4,0.04,0.01,0.02,0.4,0.005,2.0,0.4,0.1,0.7,0.02,0.002,0.0008,0.0005,0.0003,0.003,0.1,0.18,0.8,0.55,26.0,12.0,1.0,5.6,0.05,0.0,0.00464279609239468
157,0,0.06,10.0,0.2,0.4,4.0,0.04,1.0,0.02,4.0,0.05,2.0,4.0,0.1,0.0,0.02,0.0002,0.0,0.005,0.0003,0.03,0.01,0.18,0.08,5.5,26.0,120.0,1.0,5.6,0.01,0.121333333333333,0.00804155872120986
158,0,0.06,2.0,0.02,4.0,0.04,0.04,0.01,0.2,4.0,0.05,0.02,0.4,0.1,0.007,0.02,0.002,0.0008,0.005,0.0,0.0003,0.01,1.8,0.0,0.55,26.0,120.0,1.0,5.6,0.1,0.496,0.188816195162267
159,0,0.06,5.0,0.02,4.0,10.0,4.0,1.0,0.02,0.04,0.005,2.0,0.4,0.01,0.007,0.0,0.002,0.008,0.0005,3e-05,0.0003,0.1,1.8,0.08,0.55,26.0,12.0,1.0,5.6,0.1,0.18,0.0109645894689323
160,0,0.06,5.0,0.02,0.4,4.0,0.4,0.1,0.2,4.0,0.05,2.0,0.0,0.1,0.7,0.0002,0.0002,0.08,0.005,3e-05,0.03,0.1,0.18,0.0,0.55,26.0,12.0,1.0,5.6,0.01,0.0,0.00124721912892464
161,0,0.06,5.0,0.02,0.04,0.04,0.04,0.01,0.2,0.4,0.05,0.2,4.0,0.1,0.7,0.02,0.0002,0.008,0.0005,0.0003,0.03,0.0,1.8,0.0,5.5,26.0,12.0,1.0,5.6,0.05,0.303666666666666,0.06517838769271769
162,0,6.0,5.0,0.2,4.0,10.0,0.4,0.1,0.2,0.4,0.005,2.0,0.0,0.1,0.0,0.002,0.0002,0.0008,0.0005,3e-05,0.03,0.01,0.18,0.08,5.5,26.0,12.0,1.0,5.6,0.01,0.0103333333333333,0.0057154760664941
163,0,0.06,10.0,0.02,0.04,10.0,4.0,0.1,0.02,0.04,0.05,2.0,4.0,0.1,0.0,0.0002,0.002,0.008,0.0,3e-05,0.0,0.01,0.18,0.8,0.55,26.0,12.0,1.0,5.6,0.05,0.0553333333333332,0.00496655480858378
164,0,0.06,5.0,0.2,4.0,4.0,4.0,0.1,0.2,0.04,0.05,2.0,0.4,0.01,0.7,0.002,0.002,0.0008,0.0005,0.0,0.003,0.1,0.0,0.0,5.5,26.0,12.0,1.0,5.6,0.01,0.0,0.00374165738677394
165,0,6.0,2.0,0.2,4.0,0.4,4.0,0.1,0.2,0.04,0.05,0.02,0.4,0.1,0.007,0.02,0.0002,0.008,0.005,3e-05,0.3,0.1,0.0,0.08,0.55,26.0,12.0,1.0,5.6,0.01,0.240333333333333,0.0976114747352994
166,0,0.06,5.0,0.02,4.0,4.0,0.4,0.01,0.02,0.04,0.005,2.0,0.04,0.1,0.007,0.02,0.002,0.08,0.005,0.0,0.03,0.0,0.18,0.0,5.5,26.0,12.0,1.0,5.6,0.1,0.103666666666666,0.0308796948747158
167,0,0.6,2.0,0.2,0.04,10.0,0.4,0.1,0.2,4.0,0.05,0.2,0.0,0.01,0.0,0.002,0.0002,0.0,0.0,0.0003,0.3,0.01,0.0,0.8,0.55,26.0,120.0,1.0,5.6,0.1,0.068,0.00492160768674444
168,0,0.06,2.0,0.2,10.0,4.0,0.04,0.1,0.02,4.0,0.05,0.2,0.0,0.01,0.0,0.02,0.0002,0.0,0.005,0.0,0.3,0.01,0.0,0.0,0.55,26.0,12.0,1.0,5.6,0.1,0.0379999999999999,0.00754247233265651
169,0,6.0,10.0,0.02,0.04,10.0,0.04,1.0,0.02,0.4,0.005,0.2,0.4,0.1,0.7,0.0,0.0002,0.008,0.0,3e-05,0.0003,0.0,0.0,0.0,0.55,26.0,120.0,1.0,5.6,0.1,0.0909999999999999,0.00833999733546455
170,0,0.06,10.0,0.2,0.4,0.4,0.4,1.0,0.2,0.04,0.05,2.0,4.0,0.1,0.7,0.02,0.0002,0.08,0.005,3e-05,0.0,0.1,1.8,0.0,0.55,26.0,120.0,1.0,5.6,0.01,0.216333333333333,0.0312729915422237
171,0,0.06,10.0,0.2,4.0,0.04,0.4,0.01,0.02,4.0,0.005,2.0,0.04,0.01,0.0,0.0002,0.002,0.008,0.005,3e-05,0.0003,0.01,0.0,0.0,0.55,26.0,12.0,1.0,5.6,0.01,0.0,0.00402768199119817
172,0,0.6,5.0,0.2,4.0,4.0,0.4,0.1,0.02,0.4,0.05,0.2,0.04,0.1,0.7,0.2,0.002,0.08,0.0,3e-05,0.0003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.05,0.829666666666666,0.0844801094275385
173,0,0.6,5.0,0.2,4.0,0.4,0.04,0.1,0.02,0.4,0.05,0.2,0.04,0.1,0.0007,0.002,0.0002,0.0008,0.005,3e-05,0.0,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.01,0.358333333333333,0.0244176620957499
174,0,0.06,5.0,0.2,4.0,4.0,0.04,0.1,0.2,0.4,0.05,0.2,0.04,0.1,0.0007,0.0,0.0002,0.008,0.005,3e-05,0.0,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.05,0.659666666666666,0.0253026129524644
175,0,0.6,2.0,0.2,0.4,4.0,0.4,0.1,0.02,0.4,0.05,0.02,0.4,0.1,0.07,0.0,0.0002,0.0008,0.05,3e-05,0.0003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.05,0.546999999999999,0.0530345799141151
176,0,0.06,5.0,0.2,0.4,4.0,0.4,0.1,0.02,0.4,0.05,0.2,10.0,0.1,0.07,0.002,0.0002,0.008,0.05,3e-05,0.0,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.01,0.465,0.0645032298932903
177,0,0.6,2.0,0.2,0.4,4.0,0.04,0.1,0.02,0.4,0.05,0.2,0.04,0.1,0.7,0.02,0.002,0.0008,0.05,0.0003,0.03,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.446333333333333,0.107021285525616
178,0,0.6,5.0,0.2,0.4,4.0,0.4,0.1,2.0,0.4,0.05,0.02,0.04,0.01,0.0,0.002,0.002,0.0008,0.05,3e-05,0.03,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.1,0.313333333333333,0.0329679979508748
179,0,0.6,2.0,0.2,4.0,4.0,0.4,0.1,0.2,0.4,0.05,0.2,4.0,0.01,0.7,0.2,0.0002,0.0008,0.0005,0.0003,0.0,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.1,0.449666666666666,0.0589312216816255
180,0,0.6,5.0,0.2,4.0,4.0,0.04,0.1,0.02,0.4,0.05,0.2,0.4,0.01,0.0,0.002,0.0002,0.08,0.05,3e-05,0.03,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.05,0.376999999999999,0.0692290882986817
181,0,0.06,2.0,0.2,4.0,4.0,0.04,0.1,0.2,0.4,0.05,0.2,10.0,0.01,0.007,0.002,0.002,0.008,0.05,3e-05,0.3,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.05,0.344333333333333,0.0132245562832515
182,0,0.06,2.0,0.2,0.4,0.4,0.4,0.1,2.0,0.4,0.05,0.2,10.0,0.01,0.0,0.0,0.002,0.0008,0.005,0.0003,0.03,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.1,0.279666666666666,0.0172497987105807
183,0,0.6,5.0,0.2,4.0,0.4,0.04,0.1,0.02,0.4,0.05,0.02,0.4,0.01,0.7,0.2,0.0002,0.08,0.005,0.0003,0.0003,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.01,0.348,0.0157691682300198
184,0,0.6,2.0,0.2,0.4,4.0,0.4,0.1,0.2,0.4,0.05,0.02,4.0,0.01,0.0007,0.02,0.0002,0.08,0.005,0.0003,0.003,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.1,0.466333333333333,0.054020572213021
185,0,0.06,5.0,0.2,0.4,0.4,0.04,0.1,0.02,0.4,0.05,0.2,0.4,0.01,0.0007,0.2,0.002,0.0008,0.0005,0.0003,0.0003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.302,0.0424578222082417
186,0,0.06,5.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.02,10.0,0.1,0.07,0.0002,0.0002,0.08,0.0005,3e-05,0.0,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.05,0.404999999999999,0.0198662192343351
187,0,0.6,2.0,0.2,0.4,0.4,0.04,0.1,0.2,0.4,0.05,0.02,0.04,0.1,0.7,0.0002,0.002,0.008,0.0005,3e-05,0.3,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.05,0.459333333333333,0.0823097132110717
188,0,0.06,2.0,0.2,4.0,0.4,0.04,0.1,0.2,0.4,0.05,0.02,10.0,0.01,0.0,0.02,0.0002,0.08,0.0,0.0003,0.0,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.01,0.426,0.0810719844747041
189,0,0.06,2.0,0.2,4.0,4.0,0.04,0.1,2.0,0.4,0.05,0.02,4.0,0.1,0.007,0.0,0.0002,0.08,0.0005,0.0003,0.3,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.395666666666666,0.0426640624205222
190,0,0.6,5.0,0.2,0.4,0.4,0.04,0.1,2.0,0.4,0.05,0.2,0.04,0.1,0.0007,0.002,0.0002,0.008,0.0005,3e-05,0.0003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.01,0.505333333333333,0.0103708994574027
191,0,0.6,5.0,0.2,4.0,0.4,0.4,0.1,2.0,0.4,0.05,0.02,0.04,0.01,0.007,0.002,0.002,0.08,0.05,0.0003,0.0,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.05,0.356,0.0892449811847516
192,0,0.6,5.0,0.2,4.0,4.0,0.4,0.1,0.2,0.4,0.05,0.2,0.04,0.01,0.0007,0.0002,0.0002,0.008,0.005,0.0003,0.3,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.01,0.0953333333333333,0.0122565175405668
193,0,0.06,2.0,0.2,4.0,4.0,0.4,0.1,0.02,0.4,0.05,0.2,0.4,0.1,0.0007,0.0002,0.0002,0.08,0.05,3e-05,0.03,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.38,0.00828653526310404
194,0,0.6,5.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.01,0.0007,0.002,0.002,0.0008,0.0,3e-05,0.0003,0.01,1.8,0.0,5.5,26.0,120.0,1.0,5.6,0.05,0.304,0.0426692707538653
