,Round,Arginine,Glutamine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophane,Tyrosine,Valine,Cystine,Choline,Calcium pantothenate,Folic acid,Niacinamide,Pyridoxal,Riboflavin,Thiamine,Inositol,CaCl2,MgSO4,KCl,NaHCO3,NaCl ,NaH2PO4,Glucose,FBS,mean A450,sd A450
42,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.0,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.831666666666666,0.316598940125972
43,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.04,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.17133333333333,0.299867748627068
44,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,4.0,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.19833333333333,0.101875741306096
45,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,10.0,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.850666666666666,0.246361973977767
46,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.0,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.684333333333333,0.229818769178382
47,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.005,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.01566666666666,0.139535738154145
48,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.5,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.261666666666666,0.0338263539599263
49,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,5.0,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.0913333333333333,0.0715122367151244
50,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.0,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.361333333333333,0.172864108478307
51,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.02,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.45433333333333,0.13435276947896
